country,country_clean,title,views_total,views_median,title_clean,lat,long,city/mountain/poi,extract
Switzerland,Switzerland,The_Bourne_Identity_(2002_film),3252989,2226.5496235,The Bourne Identity (2002 film),47.137,7.246,Biel/Bienne,"The Bourne Identity is a 2002 action spy film based on Robert Ludlum's novel of the same name. It stars Matt Damon as Jason Bourne, a man suffering from extreme memory loss and attempting to discover his..."
Syria,Syria,Phantom_(2015_film),3126030,2139.6509240,Phantom (2015 film),36.201,37.161,Aleppo,"Phantom  is a 2015 Indian action thriller film directed by Kabir Khan, produced by Sajid Nadiadwala and Siddharth Roy Kapur, and starring Saif Ali Khan and Katrina Kaif in leading roles. The screenplay..."
Syria,Syria,Munich_(film),2515587,1721.8254620,Munich ,33.51,36.291,Damascus,"Munich is a 2005 historical drama film produced and directed by Steven Spielberg and written by Tony Kushner and Eric Roth. It is based on the book Vengeance, an account of Operation Wrath of God, the..."
Syria,Syria,You_Don't_Mess_with_the_Zohan,1373546,940.1409993,You Don't Mess with the Zohan,34.727,36.723,Homs,"You Don't Mess with the Zohan is a 2008 American comedy film directed by Dennis Dugan and produced by Adam Sandler, who also starred in the film. It was the fourth film that included a collaboration of..."
Syria,Syria,Entebbe_(film),907178,620.9295003,Entebbe ,35.132,36.758,Hama,"Entebbe (titled 7 Days in Entebbe in the U.S.) is a 2018 action thriller film directed by José Padilha and written by Gregory Burke. The film recounts the story of Operation Entebbe, a 1976 counter-terrorist..."
Syria,Syria,Exodus_(1960_film),881928,603.6468172,Exodus (1960 film),35.532,35.79,Latakia,Exodus is a 1960 American epic film on the founding of the modern State of Israel. It was made by Alpha and Carlyle Productions and distributed by United Artists. Produced and directed by Otto Preminger...
Syria,Syria,Beirut_(film),784356,536.8624230,Beirut ,35.336,40.141,Dayr az Zawr,"Beirut, also known as The Negotiator (UK), is a 2018 American espionage thriller film directed by Brad Anderson and written by Tony Gilroy. Set in 1982 during the Lebanese Civil War, the film stars Jon..."
Syria,Syria,The_Delta_Force,572751,392.0266940,The Delta Force,35.953,39.008,Rakka,The Delta Force is a 1986 American action film starring Chuck Norris and Lee Marvin (in his final film appearance) as leaders of an elite squad of Special Forces troops based on the real life U.S. Army...
Syria,Syria,Waltz_with_Bashir,472322,323.2867899,Waltz with Bashir,36.371,37.516,Al Bāb,"Waltz with Bashir (Hebrew: ואלס עם באשיר‎, translit. Vals Im Bashir) is a 2008 Israeli animated war documentary film written and directed by Ari Folman. It depicts Folman in search of his lost memories..."
Syria,Syria,Raid_on_Entebbe_(film),354082,242.3559206,Raid on Entebbe ,35.931,36.634,Idlib,"Raid on Entebbe is a 1977 NBC television film directed by Irvin Kershner. It is based on an actual event: Operation Entebbe and the freeing of hostages at Entebbe Airport in Entebbe, Uganda, on July 4..."
Syria,Syria,Omar_(film),288166,197.2388775,Omar ,33.572,36.403,Douma,Omar (Arabic: عمر‎) is a 2013 Palestinian drama film directed by Hany Abu-Assad. It was screened in the Un Certain Regard section at the 2013 Cannes Film Festival where it won the Special Jury Prize. It...
Taiwan,Taiwan,Lucy_(2014_film),5192604,3554.1437372,Lucy (2014 film),25.048,121.532,Taipei,Lucy is a 2014 English-language French science fiction action film written and directed by Luc Besson and produced by his wife Virginie Besson-Silla for his company EuropaCorp. The film was shot in Taipei...
Taiwan,Taiwan,Geostorm,3693689,2528.1923340,Geostorm,22.616,120.313,Kaohsiung City,"Geostorm is a 2017 American science-fiction disaster film directed, co-written, and co-produced by Dean Devlin in his feature film directorial debut. The film stars  Gerard Butler, Jim Sturgess, Ed Harris..."
Taiwan,Taiwan,Godzilla_vs._Kong,1393131,953.5462012,Godzilla vs. Kong,24.147,120.684,Taichung,"Godzilla vs. Kong is an upcoming American monster film directed by Adam Wingard and written by Terry Rossio. It is a sequel to Godzilla: King of the Monsters (2019) and Kong: Skull Island (2017), and will..."
Taiwan,Taiwan,Bleeding_Steel,841515,575.9856263,Bleeding Steel,22.991,120.213,Tainan City,"Bleeding Steel is a 2017 Chinese-Hong Kong cyberpunk action film directed and written by Leo Zhang and stars Jackie Chan. It was released in China on 22 December 2017. In the U.S, Lionsgate Premiere released..."
Taiwan,Taiwan,Gorgeous_(film),205279,140.5058179,Gorgeous ,25.014,121.467,Banciao,"Gorgeous (Chinese: 玻璃樽; Jyutping: bo1 lei4 zeon1) is a 1999 Hong Kong  romantic comedy film written and directed by Vincent Kok who played Lo's assistant, and co-written and produced by Jackie Chan, who..."
Taiwan,Taiwan,Warriors_of_the_Rainbow:_Seediq_Bale,168013,114.9986311,Warriors of the Rainbow: Seediq Bale,24.804,120.969,Hsinchu,Warriors of the Rainbow: Seediq Bale (Seediq: Seediq Bale ; literally Real Seediq or Real Men; Chinese: 賽德克·巴萊; pinyin: Sàidékè Bālái) is a 2011 Taiwanese historical drama film directed by Wei Te-sheng...
Taiwan,Taiwan,Crime_Story_(film),152315,104.2539357,Crime Story ,24.994,121.297,Taoyuan City,"Crime Story (Chinese: 重案組), also known as New Police Story or Police Dragon, is a 1993 Hong Kong action crime thriller film, directed by Kirk Wong, and starring Jackie Chan, Kent Cheng, Law Kar-ying and..."
Taiwan,Taiwan,To_the_Fore,127589,87.3299110,To the Fore,25.128,121.742,Keelung,"To the Fore (traditional Chinese: 破風; simplified Chinese: 破风) is a 2015 Hong Kong-Chinese sports drama film filmed in Taiwan and other countries (including China, Korea, Mongolia and Switzerland), directed..."
Taiwan,Taiwan,Monga_(film),111393,76.2443532,Monga ,23.977,121.604,Hualien City,"Monga (Chinese: 艋舺; Pe̍h-ōe-jī: Báng-kah) is a 2010 Taiwanese gangster film set in 1980s Taipei. The film features Ethan Juan, Mark Chao, Ma Ju-lung, Rhydian Vaughan and Ko Chia-yen. The film was directed..."
Taiwan,Taiwan,The_Wayward_Cloud,102537,70.1827515,The Wayward Cloud,23.961,120.572,Yuanlin,"The Wayward Cloud is a 2005 Taiwanese film directed by Tsai Ming-liang and starring Lee Kang-sheng and Chen Shiang-chyi. Plot: There is a water shortage in Taiwan, and television programs are teaching..."
Tajikistan,Tajikistan,Spies_Like_Us,512857,351.0314853,Spies Like Us,38.536,68.779,Dushanbe,"Spies Like Us is a 1985 American comedy film directed by John Landis and starring Chevy Chase, Dan Aykroyd, Steve Forrest, and Donna Dixon. The film presents the comic adventures of two novice intelligence..."
Tajikistan,Tajikistan,Sex_&_Philosophy,19971,13.6694045,Sex & Philosophy,40.283,69.622,Khujand,"Sex & Philosophy (Original title: Sex O Phalsapheh) is a 2005 internationally co-produced film directed, written and produced by Mohsen Makhmalbaf. Starring Daler Nazarov, Mariam Gaibova, and Farzona Beknazarova..."
Tajikistan,Tajikistan,True_Noon_(film),7921,5.4216290,True Noon ,37.915,69.785,Kŭlob,True Noon (Tajik transliteration: Qiyomi roz) is a 2009 Tajik film directed by Nosir Saidov. It was chosen as official selection in 2009 for the International Film Festival Rotterdam. True Noon became...
Tanzania,Tanzania,The_Bucket_List,1188476,813.4674880,The Bucket List,-6.823,39.27,Dar es Salaam,"The Bucket List is a 2007 American comedy-drama film directed and produced by Rob Reiner, written by Justin Zackham, and starring Jack Nicholson and Morgan Freeman. The main plot follows two terminally..."
Tanzania,Tanzania,Massu_Engira_Masilamani,1059986,725.5208761,Massu Engira Masilamani,-2.517,32.9,Mwanza,"Massu Engira Masilamani (Masilamani alias Mass), also known by its former title Masss, is a 2015 Indian Tamil-language supernatural action comedy film  directed by Venkat Prabhu. and produced by K. E...."
Tanzania,Tanzania,The_African_Queen_(film),1053514,721.0910335,The African Queen ,-6.164,39.198,Zanzibar,The African Queen is a 1951 British-American adventure film adapted from the 1935 novel of the same name by C. S. Forester. The film was directed by John Huston and produced by Sam Spiegel and John Woolf...
Tanzania,Tanzania,Soarin',417002,285.4223135,Soarin',-3.367,36.683,Arusha,"Soarin', also known as Soarin' Around the World, Soaring Over the Horizon and Soaring: Fantastic Flight is a flight motion simulator attraction at Disney California Adventure, Epcot, and Shanghai Disneyland..."
Tanzania,Tanzania,Hatari!,408971,279.9253936,Hatari!,-8.9,33.45,Mbeya,"Hatari! (pronounced [hɑtɑri], Swahili for Danger!"") is a 1962 American adventure romantic comedy film directed by Howard Hawks and starring John Wayne. It portrays a group of professional game catchers..."""
Tanzania,Tanzania,Mountains_of_the_Moon_(film),132779,90.8822724,Mountains of the Moon ,-6.821,37.661,Morogoro,Mountains of the Moon is a 1990 Rankcolor theatrical film depicting the 1857–58 journey of Richard Francis Burton and John Hanning Speke in their expedition to Central Africa – the project that culminated...
Tanzania,Tanzania,Darwin's_Nightmare,126074,86.2929500,Darwin's Nightmare,-5.069,39.099,Tanga,"Darwin's Nightmare is a 2004 Austrian-French-Belgian documentary film written and directed by Hubert Sauper, dealing with the environmental and social effects of the fishing industry around Lake Victoria..."
Tanzania,Tanzania,Shout_at_the_Devil_(film),123463,84.5058179,Shout at the Devil ,-6.172,35.739,Dodoma,"Shout at the Devil is a 1976 British war adventure film directed by Peter R. Hunt and starring Lee Marvin and Roger Moore. The film, set in Zanzibar and German East Africa in 1913–1915, is based on a novel..."
Tanzania,Tanzania,The_Crimson_Wing:_Mystery_of_the_Flamingos,115578,79.1088296,The Crimson Wing: Mystery of the Flamingos,-4.877,29.627,Kigoma,The Crimson Wing: Mystery of the Flamingos is a 2008 British-American nature documentary that explores the massive gathering of lesser flamingos in Tanzania. It was the very first movie released under...
Tanzania,Tanzania,Crack_in_the_World,90037,61.6269678,Crack in the World,-3.35,37.333,Moshi,Crack in the World  is a 1965 American science-fiction doomsday disaster movie filmed in Spain.  It is about scientists who launch a rocket in the Earth's core to research its geothermal energy but accidentally...
Thailand,Thailand,Kong:_Skull_Island,11285253,7724.3347023,Kong: Skull Island,13.754,100.501,Bangkok,"Kong: Skull Island is a 2017 American monster film directed by Jordan Vogt-Roberts. The film is a reboot of the King Kong franchise, and serves as the second film in Legendary's MonsterVerse. The film..."
Thailand,Thailand,Kabali_(film),6999481,4790.8836413,Kabali ,13.599,100.597,Samut Prakan,Kabali is a 2016 Indian Tamil-language action crime film written and directed by Pa. Ranjith and produced by Kalaipuli S. Thanu. The film plot concerns the gang war between Kabaleeswaran (played by Rajinikanth...
Thailand,Thailand,The_Meg,5220475,3573.2203970,The Meg,13.861,100.515,Nonthaburi,"The Meg is a 2018 science fiction action film directed by Jon Turteltaub with a screenplay by Dean Georgaris, Jon Hoeber, and Erich Hoeber, loosely based on the 1997 book Meg: A Novel of Deep Terror by..."
Thailand,Thailand,The_Bourne_Legacy_(film),3723715,2548.7440110,The Bourne Legacy ,17.416,102.786,Udon Thani,"The Bourne Legacy is a 2012 American action spy film directed by Tony Gilroy, and is the fourth installment in the series of films adapted from the Jason Bourne novels originated by Robert Ludlum and continued..."
Thailand,Thailand,The_Impossible_(2012_film),3662224,2506.6557153,The Impossible (2012 film),13.362,100.983,Chon Buri,The Impossible (Spanish: Lo Imposible) is a 2012 disaster drama film directed by J. A. Bayona and written by Sergio G. Sánchez. It is based on the experience of María Belón and her family in the 2004 Indian...
Thailand,Thailand,American_Gangster_(film),3433394,2350.0301164,American Gangster ,14.971,102.102,Nakhon Ratchasima,"American Gangster is a 2007 American biographical crime film directed and produced by Ridley Scott and written by Steven Zaillian. The film is fictionally based on the criminal career of Frank Lucas, a..."
Thailand,Thailand,Kyaa_Kool_Hain_Hum_3,2955315,2022.8028747,Kyaa Kool Hain Hum 3,18.79,98.985,Chiang Mai,"Kya Kool Hain Hum 3 (transl. How cool we are 3) is a 2016 Indian adult comedy film starring Tusshar Kapoor, Aftab Shivdasani and Mandana Karimi in lead roles along with Gizele Thakral, Claudia Ciesla,..."
Thailand,Thailand,The_Beach_(film),2827813,1935.5325120,The Beach ,7.008,100.477,Hat Yai,"The Beach is a 2000  drama thriller film directed by Danny Boyle and based on the 1996 novel of the same name by Alex Garland, which was adapted for the film by John Hodge. The film stars Leonardo DiCaprio..."
Thailand,Thailand,Mechanic:_Resurrection,2736524,1873.0485969,Mechanic: Resurrection,13.913,100.499,Pak Kret,"Mechanic: Resurrection is a 2016 action thriller film directed by Dennis Gansel and written by Philip Shelby and Tony Mosher, with a story by Shelby and Brian Pittman. It is the sequel to the 2011 film..."
Thailand,Thailand,The_Bridge_on_the_River_Kwai,2468798,1689.8001369,The Bridge on the River Kwai,13.174,100.931,Si Racha,The Bridge on the River Kwai is a 1957 British-American epic war film directed by David Lean and based on the novel Le Pont de la Rivière Kwaï (1952) by Pierre Boulle. The film uses the historical setting...
Togo,Togo,The_Blooms_of_Banjeli,3575,2.4469541,The Blooms of Banjeli,6.129,1.222,Lomé,"The Blooms of Banjeli is a Togolese short documentary film directed by Carlyn Saltman. The 29-minute film includes footage from 1914 not released until 1986 or 1987. It documents the town of Banjeli, from..."
Tonga,Tonga,The_Other_Side_of_Heaven,216212,147.9890486,The Other Side of Heaven,-21.139,-175.202,Nuku'alofa,"The Other Side of Heaven is a 2001 American adventure drama film written and directed by Mitch Davis, based on John H. Groberg's non-fiction book In the Eye of the Storm. The film stars Christopher Gorham..."
Tonga,Tonga,Tongan_Ninja,27192,18.6119097,Tongan Ninja,-21.177,-175.117,Lapaha,"Tongan Ninja is a 2002 kung-fu action-comedy film directed by Jason Stutter and filmed in New Zealand. The film has received recent notoriety for co-starring and being co-written by Jemaine Clement, star..."
Tonga,Tonga,Tongan_Ark,931,0.6372348,Tongan Ark,-18.651,-173.984,Neiafu,...
Trinidad_and_Tobago,Trinidad and Tobago,The_Bank_Job,1490376,1020.1067762,The Bank Job,10.517,-61.417,Chaguanas,"The Bank Job is a 2008 heist thriller film directed by Roger Donaldson, written by Dick Clement and Ian La Frenais, and starring Jason Statham, based on the 1971 Baker Street robbery in central London..."
Trinidad_and_Tobago,Trinidad and Tobago,Dulha_Mil_Gaya,383286,262.3449692,Dulha Mil Gaya,10.28,-61.446,Mon Repos,"Dulha Mil Gaya (transl. I found a groom) is a 2010 Bollywood romantic comedy film directed by Mudassar Aziz. It stars Fardeen Khan, Sushmita Sen and Ishita Sharma in the lead roles whilst Shah Rukh Khan..."
Trinidad_and_Tobago,Trinidad and Tobago,Affair_in_Trinidad,64048,43.8384668,Affair in Trinidad,10.28,-61.468,San Fernando,"Affair in Trinidad is a 1952 film noir produced by Hayworth's Beckworth Corporation, released by Columbia Pictures, and starring Rita Hayworth and Glenn Ford. It is notable as Hayworth's comeback"" film..."""
Trinidad_and_Tobago,Trinidad and Tobago,The_Mystic_Masseur,53756,36.7939767,The Mystic Masseur,10.667,-61.519,Port of Spain,"The Mystic Masseur is a 2001 Merchant Ivory film based on the novel of the same name by V. S. Naipaul. It is one of relatively few films directed by Ismail Merchant, who is better known as the producer..."""
Trinidad_and_Tobago,Trinidad and Tobago,Bim,37485,25.6570842,Bim,10.306,-61.176,Rio Claro,"Bim is a 1975 Trinidad and Tobago film written by Raoul Pantin and directed by Hugh A. Robertson. It was described by Bruce Paddington as one of the most important films to be produced in Trinidad and..."""
Trinidad_and_Tobago,Trinidad and Tobago,Contract_Killers,24095,16.4921287,Contract Killers,10.637,-61.282,Arima,"Contract Killers is a 2008 action film about a female assassin on the run from the law. The film was directed by Justin B. Rhodes, and stars Frida Farrell, Nick Mancuso, and Rhett Giles with an appearance..."
Trinidad_and_Tobago,Trinidad and Tobago,The_Body_(1974_film),21691,14.8466804,The Body (1974 film),10.306,-61.447,Marabella,"The Body (Italian: Il corpo) is a 1974 Italian erotic drama film written and directed by Luigi Scattini.Plot: In Trinidad, Princess arouses a violent passion in two men, the young penniless Alain..."
Trinidad_and_Tobago,Trinidad and Tobago,Murder_in_Trinidad,13680,9.3634497,Murder in Trinidad,10.649,-61.499,Laventille,"Murder in Trinidad is a 1934 American Pre-Code drama film directed by Louis King and starring Nigel Bruce, Heather Angel, Victor Jory, and Murray Kinnell. Cast: Nigel Bruce - Bertram Lynch, Heather..."
Trinidad_and_Tobago,Trinidad and Tobago,The_Hummingbird_Tree,9171,6.2772074,The Hummingbird Tree,10.174,-61.684,Point Fortin,"The Hummingbird Tree is a film directed by Noella Smith and starring Patrick Bergin, Niall Buggy and Sunil Ramjitsingh. It was filmed in Trinidad and Tobago in 1992 by the BBC. The script of the movie..."
Trinidad_and_Tobago,Trinidad and Tobago,Two_Yanks_in_Trinidad,8360,5.7221081,Two Yanks in Trinidad,10.652,-61.389,Tunapuna,"Two Yanks in Trinidad is a 1942 American comedy spy film directed by Gregory Ratoff and starring Pat O'Brien, Brian Donlevy and Janet Blair.The film was in production when Pearl Harbor was attacked by..."
Tunisia,Tunisia,Valkyrie_(film),2728213,1867.3600274,Valkyrie ,36.819,10.166,Tunis,Valkyrie is a 2008 wartime political thriller film directed and co-produced by Bryan Singer and written by Christopher McQuarrie and Nathan Alexander. The film is set in Nazi Germany during World War II...
Tunisia,Tunisia,The_X-Files_(film),1379861,944.4633812,The X-Files ,34.741,10.76,Sfax,The X-Files (also known as The X-Files: Fight the Future) is a 1998 American science fiction thriller film directed by Rob Bowman. Chris Carter wrote the screenplay. The story is by Carter and Frank Spotnitz...
Tunisia,Tunisia,Patton_(film),1192962,816.5379877,Patton ,35.825,10.637,Sousse,"Patton is a 1970 American epic biographical war film about U.S. General George S. Patton during World War II. It stars George C. Scott, Karl Malden, Michael Bates and Karl Michael Vogler. It was directed..."
Tunisia,Tunisia,The_Big_Red_One,499475,341.8720055,The Big Red One,35.678,10.096,Kairouan,"The Big Red One is a 1980 epic war film written and directed by Samuel Fuller starring Lee Marvin alongside an ensemble supporting cast including Mark Hamill, Robert Carradine, Siegfried Rauch, Bobby Di..."
Tunisia,Tunisia,Ice_Cold_in_Alex,252018,172.4969199,Ice Cold in Alex,37.274,9.874,Bizerte,"Ice Cold in Alex (1958) is a British film described as a true story in the film's opening credits, based on the novel of the same name by British author Christopher Landon. Directed by J. Lee Thompson..."
Tunisia,Tunisia,Pirates_(1986_film),238530,163.2648871,Pirates (1986 film),33.881,10.098,Gabès,"Pirates is a 1986 Franco-Tunisian adventure comedy film written by Gérard Brach, John Brownjohn, and Roman Polanski and directed by Polanski. It was screened out of competition at the 1986 Cannes Film..."
Tunisia,Tunisia,The_Tuskegee_Airmen,227431,155.6680356,The Tuskegee Airmen,36.86,10.193,Aryanah,"The Tuskegee Airmen is a 1995 HBO television movie based on the exploits of an actual groundbreaking unit, the first African-American combat pilots in the United States Army Air Corps, that fought in World..."
Tunisia,Tunisia,The_Hill_(film),216853,148.4277892,The Hill ,35.168,8.837,Kasserine,"The Hill is a 1965 film directed by Sidney Lumet, set in a British army prison in North Africa in the Second World War. It stars Sean Connery, Harry Andrews, Ian Bannen, Ossie Davis, Ian Hendry, Alfred..."
Tunisia,Tunisia,The_Desert_Fox:_The_Story_of_Rommel,180273,123.3901437,The Desert Fox: The Story of Rommel,34.425,8.784,Gafsa,"The Desert Fox is a 1951 black-and-white biographical film from 20th Century Fox about Field Marshal Erwin Rommel in the later stages of World War II. It stars James Mason in the title role, was directed..."
Tunisia,Tunisia,Cabiria,166626,114.0492813,Cabiria,36.818,10.305,La Goulette,"This article is about Giovanni Pastrone's 1914 silent film; for the Federico Fellini film, see The Nights of Cabiria. Cabiria is a 1914 Italian epic silent film, directed by Giovanni Pastrone and shot..."""
Turkey,Turkey,Wonder_Woman_(2017_film),21144878,14472.8802190,Wonder Woman (2017 film),41.014,28.95,Istanbul,"Wonder Woman is a 2017 American superhero film based on the DC Comics character of the same name, produced by DC Entertainment in association with RatPac Entertainment and Chinese company Tencent Pictures..."
Turkey,Turkey,Inferno_(2016_film),6814111,4664.0047912,Inferno (2016 film),39.92,32.854,Ankara,"Inferno is a 2016 American mystery action thriller film directed by Ron Howard and written by David Koepp, based on the 2013 novel of the same name by Dan Brown. The film is the sequel to The Da Vinci..."
Turkey,Turkey,Skyfall,6414622,4390.5694730,Skyfall,38.413,27.138,Izmir,"Skyfall is a 2012 spy film, the twenty-third in the James Bond series produced by Eon Productions. The film is the third to star Daniel Craig as the fictional MI6 agent James Bond and features Javier Bardem..."
Turkey,Turkey,Argo_(2012_film),4239062,2901.4798084,Argo (2012 film),40.196,29.06,Bursa,"Argo is a 2012 American historical drama film directed by Ben Affleck. Screenwriter Chris Terrio adapted the screenplay from the book by the U.S. Central Intelligence Agency operative Tony Mendez, The..."
Turkey,Turkey,Lawrence_of_Arabia_(film),3739761,2559.7268994,Lawrence of Arabia ,37.002,35.329,Adana,Lawrence of Arabia is a 1962 British epic historical drama film based on the life of T. E. Lawrence. It was directed by David Lean and produced by Sam Spiegel through his British company Horizon Pictures...
Turkey,Turkey,Dracula_Untold,3531010,2416.8446270,Dracula Untold,37.059,37.383,Gaziantep,Dracula Untold is a 2014 American dark fantasy action horror film directed by Gary Shore in his feature film debut and written by Matt Sazama and Burk Sharpless. Rather than using the storyline of Bram...
Turkey,Turkey,Armageddon_(1998_film),3413250,2336.2422998,Armageddon (1998 film),37.871,32.485,Konya,"Armageddon is a 1998 American science fiction disaster film directed by Michael Bay, produced by Jerry Bruckheimer, and released by Touchstone Pictures. The film follows a group of blue-collar deep-core..."
Turkey,Turkey,Indiana_Jones_and_the_Last_Crusade,3156051,2160.1991786,Indiana Jones and the Last Crusade,39.918,32.863,Çankaya,"Indiana Jones and the Last Crusade is a 1989 American action-adventure film directed by Steven Spielberg, from a story co-written by executive producer George Lucas. It is the third installment in the..."
Turkey,Turkey,The_Equalizer_2,3085448,2111.8740589,The Equalizer 2,36.908,30.696,Antalya,"The Equalizer 2 (sometimes promoted as The Equalizer II or EQ2) is a 2018 American vigilante action thriller film directed by Antoine Fuqua. It is the sequel to the 2014 film The Equalizer, which was based..."
Turkey,Turkey,Tinker_Tailor_Soldier_Spy_(film),3010742,2060.7405886,Tinker Tailor Soldier Spy ,41.039,28.857,Bağcılar,"Tinker Tailor Soldier Spy is a 2011 Cold War spy thriller film directed by Tomas Alfredson. The screenplay was written by Bridget O'Connor and Peter Straughan, based on John le Carré's 1974 novel of the..."
Turkmenistan,Turkmenistan,Air_Force_One_(film),1394237,954.3032170,Air Force One ,37.95,58.383,Ashgabat,"Air Force One is a 1997 American political action-thriller film written by Andrew W. Marlowe, and directed and co-produced by Wolfgang Petersen. It is about a group of terrorists who hijack Air Force One..."
Turkmenistan,Turkmenistan,The_Darkest_Hour_(film),1148908,786.3846680,The Darkest Hour ,39.073,63.579,Turkmenabat,"The Darkest Hour is a 2011 science fiction thriller film directed by Chris Gorak and produced by Timur Bekmambetov. It depicts an alien invasion. The film stars Emile Hirsch, Max Minghella, Olivia Thirlby..."
Turkmenistan,Turkmenistan,White_Sun_of_the_Desert,122965,84.1649555,White Sun of the Desert,41.836,59.967,Dashoguz,"White Sun of the Desert (Russian: Белое солнце пустыни, romanized: Beloye solntse pustyni) is a 1970 'Eastern' or Ostern film of the Soviet Union. Its blend of action, comedy, music and drama, as well…"""
Turkmenistan,Turkmenistan,Closed_Curtain,35579,24.3524983,Closed Curtain,37.594,61.83,Mary,"Closed Curtain (Persian: Pardeh – پرده‎) is a 2013 Iranian docufiction film by Jafar Panahi and Kambuzia Partovi. It premiered at the 63rd Berlin International Film Festival on February 12, 2013 where..."
Turkmenistan,Turkmenistan,By_the_Bluest_of_Seas,20165,13.8021903,By the Bluest of Seas,39.511,54.367,Balkanabat,"By the Bluest of Seas (Russian: У самого синего моря, romanized: U samogo sinego morya) is a 1936 Soviet romantic comedy film by Russian director Boris Barnet. It is his second sound feature. Starring..."
Turkmenistan,Turkmenistan,New_Moon_(1930_film),15084,10.3244353,New Moon (1930 film),37.619,62.167,Bayramaly,New Moon is the name of two different film versions of the operetta The New Moon with music by Sigmund Romberg and book and lyrics by Oscar Hammerstein II and others. The original stage version premiered...
Tuvalu,Tuvalu,Greedy_Lying_Bastards,19190,13.1348392,Greedy Lying Bastards,-8.524,179.194,Funafuti,Greedy Lying Bastards is a 2012 American documentary film directed by Craig Rosebraugh. The film explores the phenomenon of climate change denial. Content: Greedy Lying Bastards investigates the climate...
Uganda,Uganda,Casino_Royale_(2006_film),5357689,3667.1382615,Casino Royale (2006 film),0.316,32.582,Kampala,"Casino Royale is a 2006 spy film, the twenty-first in the Eon Productions James Bond film series, and the third screen adaptation of Ian Fleming's 1953 novel of the same name. Directed by Martin Campbell..."
Uganda,Uganda,The_Last_King_of_Scotland_(film),2181243,1492.9794661,The Last King of Scotland ,2.775,32.299,Gulu,"The Last King of Scotland is a 2006  historical drama film based on Giles Foden's novel The Last King of Scotland (1998), adapted by screenwriters Peter Morgan and Jeremy Brock, and directed by Kevin Macdonald..."
Uganda,Uganda,The_Lion_King_II:_Simba's_Pride,1967328,1346.5626283,The Lion King II: Simba's Pride,2.25,32.9,Lira,"The Lion King II: Simba's Pride (later retitled The Lion King 2: Simba's Pride) is a 1998 American animated direct-to-video romantic musical film and a sequel to Disney's 1994 animated feature film, The..."
Uganda,Uganda,Kony_2012,1591160,1089.0896646,Kony 2012,-0.605,30.649,Mbarara,"Kony 2012 is a short documentary film produced by Invisible Children, Inc. (authors of Invisible Children). It was released on March 5, 2012. The film's purpose was to promote the charity's Stop Kony..."""
Uganda,Uganda,Queen_of_Katwe,1568851,1073.8199863,Queen of Katwe,0.439,33.203,Jinja,"Queen of Katwe is a 2016 American biographical drama film directed by Mira Nair and written by William Wheeler. Starring David Oyelowo, Lupita Nyong'o, and Madina Nalwanga, the film depicts the life of..."
Uganda,Uganda,Entebbe_(film),906362,620.3709788,Entebbe ,-0.592,30.629,Bwizibwera,"Entebbe (titled 7 Days in Entebbe in the U.S.) is a 2018 action thriller film directed by José Padilha and written by Gregory Burke. The film recounts the story of Operation Entebbe, a 1976 counter-terrorist..."
Uganda,Uganda,Mighty_Joe_Young_(1998_film),630444,431.5154004,Mighty Joe Young (1998 film),1.082,34.175,Mbale,Mighty Joe Young is a 1998 American adventure film based on the 1949 film of the same name about a giant mountain gorilla brought to a wildlife preserve in Los Angeles by a young woman who raised him and...
Uganda,Uganda,Mississippi_Masala,393060,269.0349076,Mississippi Masala,0.353,32.755,Mukono,"Mississippi Masala is a 1991 romantic drama film directed by Mira Nair, based upon a screenplay by Sooni Taraporevala, starring Denzel Washington, Sarita Choudhury, and Roshan Seth. Set primarily in rural..."
Uganda,Uganda,Who_Killed_Captain_Alex?,389054,266.2929500,Who Killed Captain Alex?,0.183,30.083,Kasese,"Who Killed Captain Alex? is a 2010 Ugandan action-comedy film written, produced, and directed by Nabwana Isaac Geoffrey Godfrey (IGG), in Wakaliwood, an ultra low-budget studio in Kampala, Uganda. It has..."
Uganda,Uganda,Raid_on_Entebbe_(film),353895,242.2279261,Raid on Entebbe ,-0.334,31.734,Masaka,"Raid on Entebbe is a 1977 NBC television film directed by Irvin Kershner. It is based on an actual event: Operation Entebbe and the freeing of hostages at Entebbe Airport in Entebbe, Uganda, on July 4..."
Ukraine,Ukraine,Creed_II,4515016,3090.3600274,Creed II,50.455,30.524,Kyiv,"Creed II is a 2018 American sports drama film directed by Steven Caple Jr., and written by Sylvester Stallone and Juel Taylor from a story by Sascha Penn and Cheo Hodari Coker. A sequel to Creed (2015..."
Ukraine,Ukraine,Transformers:_Dark_of_the_Moon,3514640,2405.6399726,Transformers: Dark of the Moon,49.981,36.253,Kharkiv,Transformers: Dark of the Moon is a 2011 American science fiction action film directed by Michael Bay and based on the Transformers toy line. It is the third installment in the live-action Transformers...
Ukraine,Ukraine,Mission:_Impossible_(film),3157538,2161.2169747,Mission: Impossible ,48.459,35.039,Dnipro,Mission: Impossible is a 1996 American action spy film directed by Brian De Palma and produced by and starring Tom Cruise. A continuation of both the original television series of the same name and its...
Ukraine,Ukraine,Lord_of_War,2148845,1470.8042437,Lord of War,48.023,37.802,Donetsk,"Lord of War is a 2005 crime drama written, produced, and directed by Andrew Niccol, and co-produced by and starring Nicolas Cage. It was released in the United States on September 16, 2005, with the DVD..."
